id,type,label,bloom_level,difficulty,frequency
jenis kebijakan fiskal,topic_fine,Jenis Kebijakan Fiskal,,,
instrumen kebijakan fiskal (apbn/apbd),concept,Instrumen Kebijakan Fiskal (APBN/APBD),C3-Menerapkan,3.0,1.0
q_a4e587e3da,question,Bank Sentral menaikkan suku bunga. Apakah ini termasuk instrumen Kebijakan Fiskal? Jelaskan mengapa!,C3-Menerapkan,3.0,
taman nasional,concept,Taman Nasional,C3-Menerapkan,3.0,1.0
q_eb24dbd9a7,question,"Pemerintah daerah ingin membuat sebuah kawasan lindung yang tidak hanya untuk melindungi ekosistem hutan bakau, tetapi j",C3-Menerapkan,3.0,
dua metode pelestarian (in situ dan ex situ),concept,Dua metode pelestarian (in situ dan ex situ),,,
pilihan investasi keuangan pribadi,topic_fine,Pilihan Investasi Keuangan Pribadi,,,
investasi emas,concept,Investasi Emas,C4-Menganalisis,4.0,2.0
deposito,concept,Deposito,C3-Menerapkan,3.0,1.0
konsep investasi,concept,Konsep Investasi,C3-Menerapkan,3.0,1.0
q_8d39579bcb,question,"Jika seseorang memiliki sisa uang setelah memenuhi kebutuhan primernya, ia berpikir untuk membeli emas atau menyimpannya",C3-Menerapkan,3.0,
pemahaman kebutuhan primer,concept,Pemahaman Kebutuhan Primer,,,
manajemen risiko keuangan,concept,Manajemen risiko keuangan,,,
perjuangan bangsa indonesia,topic_coarse,Perjuangan Bangsa Indonesia,,,
nasionalisme dan persatuan pemuda,topic_fine,Nasionalisme dan Persatuan Pemuda,,,
rasa senasib sepenanggungan,concept,Rasa senasib sepenanggungan,C3-Menerapkan,3.0,1.0
slogan persatuan,concept,Slogan persatuan,C3-Menerapkan,3.0,1.0
"organisasi pemuda (jong java, jong islamieten bond)",concept,"Organisasi pemuda (Jong Java, Jong Islamieten Bond)",C3-Menerapkan,3.0,1.0
kongres pemuda,concept,Kongres pemuda,C3-Menerapkan,3.0,1.0
q_e4a8ce5fe1,question,Tunjukkan bagaimana prinsip 'rasa senasib sepenanggungan' dapat digunakan sebagai slogan untuk menyatukan organisasi Jon,C3-Menerapkan,3.0,
perjuangan melawan penjajahan,concept,Perjuangan melawan penjajahan,,,
paham kebangsaan/nasionalisme,concept,Paham kebangsaan/nasionalisme,,,
strategi persatuan dalam pergerakan,concept,Strategi persatuan dalam pergerakan,,,
perkembangan ekonomi era sukarno,topic_fine,Perkembangan Ekonomi Era Sukarno,,,
demokrasi terpimpin,concept,Demokrasi Terpimpin,C6-Mencipta,5.0,3.0
"kebijakan ekonomi (gunting sjafruddin, sistem ekonomi benteng, sistem ali-baba)",concept,"Kebijakan Ekonomi (Gunting Sjafruddin, Sistem Ekonomi Benteng, Sistem Ali-Baba)",C3-Menerapkan,3.0,1.0
q_db7b25c9b1,question,"Universitas seperti UI, UGM, dan ITB didirikan. Terapkan konteks, perkembangan di bidang apa yang sedang terjadi?",C3-Menerapkan,3.0,
dampak kebijakan ekonomi terhadap pembangunan,concept,Dampak kebijakan ekonomi terhadap pembangunan,,,
relevansi sdg untuk masalah kesehatan,topic_fine,Relevansi SDG untuk masalah kesehatan,,,
isu kesehatan (penyakit diare),concept,Isu kesehatan (penyakit diare),C3-Menerapkan,3.0,1.0
integrasi indikator pembangunan,concept,Integrasi indikator pembangunan,C3-Menerapkan,3.0,1.0
q_8cea78b1c8,question,"Jika sebuah desa sering mengalami wabah penyakit diare, penerapan SDG manakah yang paling relevan untuk mengatasi masala",C3-Menerapkan,3.0,
pemahaman dasar tentang sdgs,concept,Pemahaman dasar tentang SDGs,,,
analisis indikator sdg spesifik,concept,Analisis indikator SDG spesifik,,,
perencanaan intervensi pembangunan,concept,Perencanaan intervensi pembangunan,,,
kecakapan sosial dan kepemimpinan,topic_coarse,Kecakapan Sosial dan Kepemimpinan,,,
pemilihan kegiatan ekstrakurikuler,topic_fine,Pemilihan Kegiatan Ekstrakurikuler,,,
kecakapan sosial,concept,Kecakapan sosial,C3-Menerapkan,3.0,1.0
kegiatan ekstrakurikuler,concept,Kegiatan ekstrakurikuler,C3-Menerapkan,3.0,1.0
q_ac976f864d,question,Bayangkan kamu ingin mengembangkan kecakapan sosial dalam bidang kepemimpinan. Kegiatan ekstrakurikuler apa yang akan ka,C3-Menerapkan,3.0,
pemahaman tentang kecakapan sosial,concept,Pemahaman tentang kecakapan sosial,,,
strategi pengembangan kepemimpinan,concept,Strategi pengembangan kepemimpinan,,,
pemanfaatan limbah kelapa sawit,topic_fine,Pemanfaatan Limbah Kelapa Sawit,,,
industri sawit,concept,Industri Sawit,C3-Menerapkan,3.0,1.0
bioenergi,concept,Bioenergi,C3-Menerapkan,3.0,1.0
pengembangan produk,concept,Pengembangan Produk,C3-Menerapkan,3.0,1.0
pemanfaatan limbah,concept,Pemanfaatan Limbah,C3-Menerapkan,3.0,1.0
q_5a7bb5e011,question,Seorang pengusaha ingin memanfaatkan limbah kelapa sawit. Terapkan konsep industri sawit dan bioenergi untuk memberikan ,C3-Menerapkan,3.0,
konsep industri sawit,concept,Konsep Industri Sawit,,,
konsep bioenergi,concept,Konsep Bioenergi,,,
analisis kelayakan produk,concept,Analisis Kelayakan Produk,,,
pengelolaan limbah berkelanjutan,concept,Pengelolaan Limbah Berkelanjutan,,,
komponen konflik,concept,Komponen konflik,C3-Menerapkan,3.0,1.0
kerangka 5w+1h,concept,Kerangka 5W+1H,C5-Mengevaluasi,4.0,2.0
q_30176c04ad,question,Terapkan kerangka 5W+1H untuk mengidentifikasi komponen awal pada kasus tawuran pelajar yang terjadi di depan sekolah An,C3-Menerapkan,3.0,
menerapkan kerangka 5w+1h,method,Menerapkan kerangka 5W+1H,,,
hukum perpajakan,topic_coarse,Hukum Perpajakan,,,
kewajiban pajak,concept,Kewajiban Pajak,C3-Menerapkan,3.0,1.0
q_efc0520c61,question,Seorang warga negara asing yang bekerja dan tinggal di Indonesia juga diwajibkan membayar pajak. Terapkan ciri-ciri paja,C3-Menerapkan,3.0,
klasifikasi akun aset dan liabilitas,topic_fine,Klasifikasi Akun Aset dan Liabilitas,,,
akun kendaraan,concept,Akun Kendaraan,C3-Menerapkan,3.0,1.0
akun utang usaha,concept,Akun Utang Usaha,C3-Menerapkan,3.0,1.0
q_26d5ce73eb,question,Perusahaan membeli sebuah mobil baru secara kredit untuk operasional kantor. Klasifikasikan akun 'Kendaraan' dan 'Utang ,C3-Menerapkan,3.0,
pencatatan transaksi,concept,Pencatatan Transaksi,,,
paradigma liberalisme dalam isu global,topic_fine,Paradigma Liberalisme dalam Isu Global,,,
interdependensi antarnegara,concept,Interdependensi antarnegara,C3-Menerapkan,3.0,1.0
penyelesaian masalah internasional,concept,Penyelesaian masalah internasional,C3-Menerapkan,3.0,1.0
paradigma liberalisme,concept,Paradigma Liberalisme,C3-Menerapkan,3.0,1.0
q_c5883bc630,question,"Apabila PBB menginisiasi sebuah kesepakatan global untuk mengurangi emisi karbon yang diikuti oleh hampir semua negara, ",C3-Menerapkan,3.0,
teori realisme,concept,Teori Realisme,,,
teori konstruktivisme,concept,Teori Konstruktivisme,,,
sejarah politik internasional,topic_coarse,Sejarah Politik Internasional,,,
reaksi terhadap perjanjian internasional,topic_fine,Reaksi terhadap Perjanjian Internasional,,,
kekecewaan terhadap perjanjian internasional,concept,Kekecewaan terhadap perjanjian internasional,C3-Menerapkan,3.0,1.0
kebangkitan gerakan nasionalis ekstrem,concept,Kebangkitan gerakan nasionalis ekstrem,C3-Menerapkan,3.0,1.0
perjanjian washington,concept,Perjanjian Washington,C3-Menerapkan,3.0,1.0
q_fe5903d120,question,"Berikan contoh bagaimana kekecewaan terhadap perjanjian internasional, seperti Perjanjian Washington, dapat memicu keban",C3-Menerapkan,3.0,
pemahaman tentang perjanjian internasional,concept,Pemahaman tentang perjanjian internasional,,,
konsep gerakan nasionalis,concept,Konsep gerakan nasionalis,,,
analisis dampak perjanjian internasional,concept,Analisis dampak perjanjian internasional,,,
perbandingan gerakan nasionalis,concept,Perbandingan gerakan nasionalis,,,
propaganda rekrutmen romusha,topic_fine,Propaganda Rekrutmen Romusha,,,
gerakan tiga a,concept,Gerakan Tiga A,C3-Menerapkan,3.0,1.0
propaganda,concept,Propaganda,C3-Menerapkan,3.0,1.0
rekrutmen pekerja romusha,concept,Rekrutmen Pekerja Romusha,C3-Menerapkan,3.0,1.0
q_5871a3b351,question,"Berdasarkan konsep propaganda Gerakan Tiga A, buatlah sebuah slogan tambahan yang mungkin digunakan Jepang untuk merekru",C3-Menerapkan,3.0,
konsep gerakan tiga a,concept,Konsep Gerakan Tiga A,,,
dampak eksploitasi romusha,concept,Dampak Eksploitasi Romusha,,,
ekonomi pembangunan,topic_coarse,Ekonomi Pembangunan,,,
redistribusi pendapatan dan kebijakan fiskal,topic_fine,Redistribusi Pendapatan dan Kebijakan Fiskal,,,
pajak,concept,Pajak,C3-Menerapkan,3.0,1.0
pembiayaan pembangunan,concept,Pembiayaan Pembangunan,C3-Menerapkan,3.0,1.0
q_d5095aee5a,question,"Untuk membiayai pembangunan jalan raya, pemerintah menaikkan tarif pajak kendaraan bermotor. Jelaskan bagaimana mekanism",C3-Menerapkan,3.0,
konsep dasar redistribusi pendapatan,concept,Konsep Dasar Redistribusi Pendapatan,,,
dampak kebijakan fiskal,concept,Dampak Kebijakan Fiskal,,,
faktor tanah,concept,Faktor Tanah,C3-Menerapkan,3.0,1.0
"karakteristik tanah (subur, tidak berkapur)",concept,"Karakteristik Tanah (Subur, Tidak Berkapur)",C3-Menerapkan,3.0,1.0
persyaratan hidup spesies,concept,Persyaratan Hidup Spesies,C3-Menerapkan,3.0,1.0
q_8c21fe3329,question,Apabila sebuah bibit pohon jati secara tidak sengaja terbawa ke wilayah Jawa Tengah yang tanahnya subur namun tidak berk,C3-Menerapkan,3.0,
faktor iklim,concept,Faktor Iklim,C4-Menganalisis,4.0,1.0
peran manusia dalam persebaran,concept,Peran Manusia dalam Persebaran,,,
penerapan teknologi dalam pembangunan,topic_fine,Penerapan Teknologi dalam Pembangunan,,,
teknologi drone,concept,Teknologi Drone,C3-Menerapkan,3.0,1.0
industri 4.0,concept,Industri 4.0,C3-Menerapkan,3.0,1.0
pembangunan komprehensif,concept,Pembangunan Komprehensif,C3-Menerapkan,3.0,1.0
wilayah terpencil (papua),concept,Wilayah Terpencil (Papua),C3-Menerapkan,3.0,1.0
q_8362f47683,question,"Berikan sebuah contoh bagaimana teknologi drone, yang merupakan bagian dari Industri 4.0, dapat digunakan untuk mendukun",C3-Menerapkan,3.0,
pengenalan teknologi drone,concept,Pengenalan Teknologi Drone,,,
analisis dampak teknologi,concept,Analisis Dampak Teknologi,,,
perencanaan pembangunan berbasis teknologi,concept,Perencanaan Pembangunan Berbasis Teknologi,,,
toponimi dan geografi,topic_coarse,Toponimi dan Geografi,,,
penelusuran nama tempat historis,topic_fine,Penelusuran Nama Tempat Historis,,,
perubahan nama tempat,concept,Perubahan Nama Tempat,C3-Menerapkan,3.0,1.0
metode penelusuran sejarah,concept,Metode Penelusuran Sejarah,C3-Menerapkan,3.0,1.0
q_87c151730e,question,Seorang siswa menemukan peta dari zaman kolonial yang menunjukkan nama desanya berbeda dengan nama sekarang. Penemuan in,C3-Menerapkan,3.0,
pemahaman tentang toponimi,concept,Pemahaman tentang Toponimi,,,
studi sejarah lokal,concept,Studi Sejarah Lokal,,,
dampak fluktuasi nilai tukar,topic_fine,Dampak Fluktuasi Nilai Tukar,,,
nilai tukar mata uang,concept,Nilai Tukar Mata Uang,C3-Menerapkan,3.0,1.0
keputusan importir,concept,Keputusan Importir,C3-Menerapkan,3.0,1.0
fluktuasi ekonomi,concept,Fluktuasi Ekonomi,C3-Menerapkan,3.0,1.0
q_f14551da30,question,"Jika nilai tukar mata uang Rupiah terhadap Dolar AS terus berfluktuasi secara drastis setiap hari, bagaimana hal ini aka",C3-Menerapkan,3.0,
konsep dasar perdagangan internasional,concept,Konsep dasar Perdagangan Internasional,,,
pengaruh nilai tukar terhadap ekspor/impor,concept,Pengaruh Nilai Tukar terhadap Ekspor/Impor,,,
pengukuran kesejahteraan komunitas adat,topic_fine,Pengukuran Kesejahteraan Komunitas Adat,,,
indikator kesejahteraan (ipm),concept,Indikator Kesejahteraan (IPM),C3-Menerapkan,3.0,1.0
indikator budaya lokal ('gemah ripah loh jinawi'),concept,Indikator Budaya Lokal ('gemah ripah loh jinawi'),C3-Menerapkan,3.0,1.0
penelitian kesejahteraan,concept,Penelitian Kesejahteraan,C3-Menerapkan,3.0,1.0
q_bd48dcce1b,question,"Anda adalah seorang peneliti yang ditugaskan mengukur kesejahteraan di komunitas adat. Selain menggunakan data IPM, baga",C3-Menerapkan,3.0,
pemahaman tentang kesejahteraan sosial,concept,Pemahaman tentang Kesejahteraan Sosial,,,
metodologi penelitian kualitatif,concept,Metodologi Penelitian Kualitatif,,,
analisis data budaya,concept,Analisis Data Budaya,,,
sosiologi masalah sosial,topic_coarse,Sosiologi Masalah Sosial,,,
perbedaan standar upah minimum regional,topic_fine,Perbedaan Standar Upah Minimum Regional,,,
upah tidak layak,concept,Upah Tidak Layak,C3-Menerapkan,3.0,1.0
sifat subjektif,concept,Sifat Subjektif,C3-Menerapkan,3.0,1.0
q_608a01ecac,question,"Pemerintah kota A menetapkan upah minimum regional (UMR) sebesar 3 juta rupiah, sementara kota B menetapkannya sebesar 5",C3-Menerapkan,3.0,
analisis penyelesaian masalah sosial,concept,Analisis Penyelesaian Masalah Sosial,,,
sejarah global nusantara,topic_coarse,Sejarah Global Nusantara,,,
peran jalur rempah dan perdagangan,topic_fine,Peran Jalur Rempah dan Perdagangan,,,
posisi sentral nusantara,concept,Posisi sentral Nusantara,C4-Menganalisis,4.0,1.0
asal-usul penjelajah dan pedagang,concept,Asal-usul penjelajah dan pedagang,C4-Menganalisis,4.0,1.0
interkoneksi global,concept,Interkoneksi global,C4-Menganalisis,4.0,1.0
q_d751b28524,question,"Bagaimana beragamnya asal-usul para penjelajah dan pedagang yang disebut dalam teks (Romawi/Mesir, Cina, Arab, Portugis)",C4-Menganalisis,4.0,
menganalisis,method,Menganalisis,,,
sejarah interkoneksi global,concept,Sejarah interkoneksi global,,,
peran rempah-rempah dalam perdagangan,concept,Peran rempah-rempah dalam perdagangan,,,
perkembangan jalur perdagangan maritim,concept,Perkembangan jalur perdagangan maritim,,,
perbandingan tujuan ketahanan wilayah,topic_fine,Perbandingan Tujuan Ketahanan Wilayah,,,
meningkatkan stabilitas kawasan,concept,Meningkatkan Stabilitas Kawasan,C4-Menganalisis,4.0,1.0
membuka lapangan kerja,concept,Membuka Lapangan Kerja,C4-Menganalisis,4.0,1.0
aspek keamanan,concept,Aspek Keamanan,C4-Menganalisis,4.0,1.0
q_f9df6c3d57,question,Bandingkan tujuan dari 'Meningkatkan Stabilitas Kawasan' dan 'Membuka Lapangan Kerja'. Manakah yang lebih berfokus pada ,C4-Menganalisis,4.0,
faktor penentu ketahanan wilayah,concept,Faktor Penentu Ketahanan Wilayah,,,
alokasi anggaran dan program dukungan,topic_fine,Alokasi Anggaran dan Program Dukungan,,,
alokasi anggaran 20% apbn,concept,Alokasi Anggaran 20% APBN,C4-Menganalisis,4.0,1.0
program bidikmisi,concept,Program Bidikmisi,C4-Menganalisis,4.0,1.0
q_83e10208d9,question,Analisislah hubungan antara alokasi anggaran 20% dengan peluncuran program BOS dan Bidikmisi!,C4-Menganalisis,4.0,
teori perlawanan,topic_coarse,Teori Perlawanan,,,
perbandingan pendekatan perlawanan,topic_fine,Perbandingan pendekatan perlawanan,,,
fadha’il al-jihad (syaikh abd al-shamad al-palimbani),concept,Fadha’il al-Jihad (Syaikh Abd Al-Shamad Al-Palimbani),C4-Menganalisis,4.0,1.0
satyagraha (mahatma gandhi),concept,Satyagraha (Mahatma Gandhi),C4-Menganalisis,4.0,1.0
q_07b0d79733,question,Bandingkan pendekatan perlawanan yang dianjurkan oleh Syaikh Abd Al-Shamad Al-Palimbani melalui 'Fadha’il al-Jihad' deng,C4-Menganalisis,4.0,
pemahaman tentang nasionalisme,concept,Pemahaman tentang Nasionalisme,,,
perbandingan teori perlawanan lainnya,concept,Perbandingan teori perlawanan lainnya,,,
sejarah dan geologi bumi,topic_coarse,Sejarah dan Geologi Bumi,,,
tahapan perkembangan kehidupan berdasarkan zaman geologis,topic_fine,Tahapan perkembangan kehidupan berdasarkan zaman geologis,,,
perkembangan kehidupan di bumi,concept,Perkembangan kehidupan di bumi,C4-Menganalisis,4.0,1.0
empat zaman geologis,concept,Empat zaman geologis,C4-Menganalisis,4.0,1.0
q_9ff480878d,question,"Uraikan tahapan perkembangan kehidupan di bumi, mulai dari ketiadaan kehidupan hingga munculnya manusia, berdasarkan emp",C4-Menganalisis,4.0,
gerak tektonik dan pembentukan bentang alam,topic_fine,Gerak Tektonik dan Pembentukan Bentang Alam,,,
gerak orogenetik,concept,Gerak Orogenetik,C4-Menganalisis,4.0,1.0
pembentukan pegunungan,concept,Pembentukan Pegunungan,C4-Menganalisis,4.0,1.0
pergerakan lempeng tektonik,concept,Pergerakan Lempeng Tektonik,C4-Menganalisis,4.0,1.0
q_a5c141e449,question,"Analisislah mengapa gerak orogenetik mampu membentuk pegunungan, sedangkan gerak epirogenetik hanya menyebabkan naik tur",C4-Menganalisis,4.0,
jenis-jenis pergerakan lempeng tektonik,concept,Jenis-jenis pergerakan lempeng tektonik,,,
"dampak aktivitas tektonik (gempa bumi, vulkanisme)",concept,"Dampak aktivitas tektonik (gempa bumi, vulkanisme)",,,
ilmu kebumian,topic_coarse,Ilmu Kebumian,,,
ketersediaan air tawar,topic_fine,Ketersediaan Air Tawar,,,
komposisi air bumi (air asin vs air tawar),concept,Komposisi air bumi (air asin vs air tawar),C4-Menganalisis,4.0,1.0
pembatasan ketersediaan air tawar,concept,Pembatasan ketersediaan air tawar,C4-Menganalisis,4.0,1.0
q_9f0210be50,question,Mengapa ketersediaan air tawar menjadi isu krusial padahal 71% permukaan bumi tertutup air?,C4-Menganalisis,4.0,
komposisi air bumi,concept,Komposisi Air Bumi,,,
dampak kelangkaan air tawar,concept,Dampak kelangkaan air tawar,,,
manajemen sumber daya air,concept,Manajemen Sumber Daya Air,,,
hubungan manfaat ekologis dan ekonomi,topic_fine,Hubungan Manfaat Ekologis dan Ekonomi,,,
manfaat ekologis keanekaragaman hayati,concept,Manfaat Ekologis Keanekaragaman Hayati,C4-Menganalisis,4.0,1.0
manfaat ekonomi sektor pertanian,concept,Manfaat Ekonomi Sektor Pertanian,C4-Menganalisis,4.0,1.0
sebab-akibat,concept,Sebab-Akibat,C4-Menganalisis,4.0,4.0
q_d2240a691f,question,Analisis hubungan sebab-akibat antara manfaat ekologis keanekaragaman hayati (produksi oksigen dan perbaikan kualitas ta,C4-Menganalisis,4.0,
dampak keanekaragaman hayati terhadap perekonomian,concept,Dampak Keanekaragaman Hayati terhadap Perekonomian,,,
perbandingan alokasi investasi keuangan,topic_fine,Perbandingan Alokasi Investasi Keuangan,,,
menabung di bank konvensional,concept,Menabung di Bank Konvensional,C4-Menganalisis,4.0,1.0
potensi keuntungan,concept,Potensi Keuntungan,C4-Menganalisis,4.0,1.0
risiko keuangan,concept,Risiko Keuangan,C4-Menganalisis,4.0,1.0
q_b3a0fa95e6,question,Bandingkan antara seseorang yang mengalokasikan sisa penghasilannya untuk investasi emas dengan seseorang yang memilih u,C4-Menganalisis,4.0,
pengelolaan keuangan dasar,concept,Pengelolaan Keuangan Dasar,,,
manajemen risiko investasi,concept,Manajemen Risiko Investasi,,,
perencanaan keuangan jangka panjang,concept,Perencanaan Keuangan Jangka Panjang,,,
peran pedagang dalam penyebaran agama,topic_fine,Peran Pedagang dalam Penyebaran Agama,,,
peran ganda pedagang,concept,Peran ganda pedagang,C4-Menganalisis,4.0,1.0
penyebar agama islam,concept,Penyebar agama Islam,C4-Menganalisis,4.0,1.0
q_1ecbabf554,question,"Analisis mengapa para pedagang pada masa itu seringkali memiliki peran ganda, yaitu sebagai pelaku ekonomi sekaligus seb",C4-Menganalisis,4.0,
jalur perdagangan asia,concept,Jalur perdagangan Asia,,,
penyebaran islam di indonesia,concept,Penyebaran Islam di Indonesia,,,
dampak ekonomi interaksi budaya,concept,Dampak ekonomi interaksi budaya,,,
sejarah dan hubungan internasional,topic_coarse,Sejarah dan Hubungan Internasional,,,
sebab-akibat imperialisme modern,topic_fine,Sebab-akibat Imperialisme Modern,,,
revolusi industri di eropa,concept,Revolusi Industri di Eropa,C4-Menganalisis,4.0,1.0
imperialisme modern,concept,Imperialisme Modern,C4-Menganalisis,4.0,1.0
q_86805cd719,question,Analisislah hubungan sebab-akibat antara Revolusi Industri di Eropa dengan berkembangnya imperialisme modern di Indonesi,C4-Menganalisis,4.0,
pengetahuan tentang revolusi industri,concept,Pengetahuan tentang Revolusi Industri,,,
pengetahuan tentang imperialisme modern,concept,Pengetahuan tentang Imperialisme Modern,,,
dampak kolonialisme di indonesia,concept,Dampak Kolonialisme di Indonesia,,,
perbandingan imperialisme di berbagai wilayah,concept,Perbandingan Imperialisme di Berbagai Wilayah,,,
hubungan sejarah regional global,topic_coarse,Hubungan Sejarah Regional Global,,,
