id,type,label,bloom_level,difficulty,frequency
konstituante,concept,Konstituante,C4-Menganalisis,4.0,1.0
q_8cfe638233,question,"Bandingkan tujuan Pemilu 1955 (memilih DPR dan Konstituante). Manakah dari dua tujuan tersebut yang berhasil, dan manaka",C4-Menganalisis,4.0,
menganalisis keberhasilan/kegagalan,method,Menganalisis keberhasilan/kegagalan,,,
pengenalan sistem demokrasi parlementer,concept,Pengenalan Sistem Demokrasi Parlementer,,,
perubahan sistem pemerintahan (dekrit presiden 1959),concept,Perubahan Sistem Pemerintahan (Dekrit Presiden 1959),,,
motivasi penjelajahan samudra eropa,topic_fine,Motivasi Penjelajahan Samudra Eropa,,,
"motivasi 3g (gold, gospel, glory)",concept,"Motivasi 3G (Gold, Gospel, Glory)",C4-Menganalisis,4.0,1.0
ekspedisi penjelajahan samudra,concept,Ekspedisi Penjelajahan Samudra,C4-Menganalisis,4.0,1.0
q_29e19c8f60,question,"Uraikan bagaimana ketiga unsur dalam motivasi 3G (Gold, Gospel, Glory) saling berkaitan dan memperkuat satu sama lain da",C4-Menganalisis,4.0,
faktor pendorong penjelajahan samudra,concept,Faktor Pendorong Penjelajahan Samudra,C5-Mengevaluasi,5.0,1.0
q_f112019576,question,"Analisislah mengapa ""Setengah Menganggur"" dan ""Pengangguran Terselubung"" dianggap sebagai masalah, padahal mereka secara",C4-Menganalisis,4.0,
kebijakan pengurangan pengangguran,concept,Kebijakan Pengurangan Pengangguran,,,
teori evolusionis,concept,Teori Evolusionis,C4-Menganalisis,4.0,1.0
asumsi dasar masyarakat,concept,Asumsi Dasar Masyarakat,C4-Menganalisis,4.0,1.0
q_4560187370,question,Bandingkan dan kontraskan asumsi dasar tentang sifat masyarakat dalam Teori Evolusionis dan Teori Konflik.,C4-Menganalisis,4.0,
penerapan teori perubahan sosial,concept,Penerapan Teori Perubahan Sosial,,,
dampak perubahan iklim pada sektor,topic_fine,Dampak Perubahan Iklim pada Sektor,,,
dampak kelautan,concept,Dampak Kelautan,C4-Menganalisis,4.0,1.0
analisis dampak ekonomi,concept,Analisis Dampak Ekonomi,C4-Menganalisis,4.0,1.0
q_6071ac486b,question,Bandingkan dampak perubahan iklim pada sektor pertanian (karena pergeseran musim) dan sektor kelautan (karena kenaikan p,C4-Menganalisis,4.0,
konsep sektor pertanian dan kelautan,concept,Konsep Sektor Pertanian dan Kelautan,,,
strategi mitigasi perubahan iklim,concept,Strategi Mitigasi Perubahan Iklim,,,
rumah tangga produsen swasta,concept,Rumah Tangga Produsen Swasta,C4-Menganalisis,4.0,1.0
rumah tangga produsen negara (bumn),concept,Rumah Tangga Produsen Negara (BUMN),C4-Menganalisis,4.0,1.0
perbandingan peran ekonomi,concept,Perbandingan Peran Ekonomi,C4-Menganalisis,4.0,1.0
q_dd4d78e151,question,Bandingkan peran ekonomi antara Rumah Tangga Produsen (RTP) milik swasta dengan Rumah Tangga Produsen milik negara (BUMN,C4-Menganalisis,4.0,
bentuk partisipasi publik,topic_fine,Bentuk Partisipasi Publik,,,
rapat dengar pendapat,concept,Rapat dengar pendapat,C4-Menganalisis,4.0,1.0
focus group discussion (fgd),concept,Focus Group Discussion (FGD),C4-Menganalisis,4.0,1.0
dampak partisipasi,concept,Dampak partisipasi,C4-Menganalisis,4.0,1.0
pemerintah dan dpr,concept,Pemerintah dan DPR,C4-Menganalisis,4.0,1.0
q_87352215a2,question,Analisis perbedaan dampak yang mungkin dihasilkan dari sebuah rapat dengar pendapat antara pemerintah dan DPR dibandingk,C4-Menganalisis,4.0,
pengertian partisipasi sosial,concept,Pengertian partisipasi sosial,,,
pengertian rapat dengar pendapat,concept,Pengertian rapat dengar pendapat,,,
sejarah kemerdekaan,topic_coarse,Sejarah Kemerdekaan,,,
perjuangan diplomasi dan militer indonesia,topic_fine,Perjuangan Diplomasi dan Militer Indonesia,,,
pelanggaran perjanjian linggarjati,concept,Pelanggaran Perjanjian Linggarjati,C4-Menganalisis,4.0,1.0
agresi militer belanda i,concept,Agresi Militer Belanda I,C4-Menganalisis,4.0,1.0
strategi politik belanda,concept,Strategi Politik Belanda,C4-Menganalisis,4.0,1.0
q_a65e1ca0ae,question,Analisislah mengapa Belanda menggunakan strategi melanggar perjanjian (Linggarjati) dan melancarkan agresi militer (AMB ,C4-Menganalisis,4.0,
perundingan linggarjati,concept,Perundingan Linggarjati,,,
konflik indonesia-belanda,concept,Konflik Indonesia-Belanda,,,
agresi militer belanda ii,concept,Agresi Militer Belanda II,,,
peran ktn,concept,Peran KTN,,,
instrumen kebijakan bank sentral,topic_fine,Instrumen Kebijakan Bank Sentral,,,
operasi pasar terbuka,concept,Operasi Pasar Terbuka,C4-Menganalisis,4.0,1.0
kebijakan diskonto,concept,Kebijakan Diskonto,C4-Menganalisis,4.0,1.0
suku bunga acuan,concept,Suku Bunga Acuan,C4-Menganalisis,4.0,1.0
q_bb9de71de0,question,"Bandingkan ""Operasi Pasar Terbuka"" dan ""Kebijakan Diskonto"". Manakah yang secara langsung memengaruhi suku bunga acuan?",C4-Menganalisis,4.0,
jenis kebijakan moneter,concept,Jenis Kebijakan Moneter,,,
dampak kebijakan moneter terhadap inflasi,concept,Dampak Kebijakan Moneter terhadap Inflasi,,,
kerusuhan mei 1998,concept,Kerusuhan Mei 1998,C4-Menganalisis,4.0,1.0
q_83f0ef6f9e,question,Analisislah hubungan sebab-akibat antara Tragedi Trisakti (12 Mei) dan Kerusuhan Mei 1998!,C4-Menganalisis,4.0,
pengaruh letak terhadap kondisi alam,topic_fine,Pengaruh Letak Terhadap Kondisi Alam,,,
letak geologis indonesia,concept,Letak geologis Indonesia,C6-Mencipta,5.0,2.0
pertemuan lempeng,concept,Pertemuan Lempeng,C4-Menganalisis,4.0,1.0
kesuburan tanah,concept,Kesuburan Tanah,C4-Menganalisis,4.0,1.0
q_db16a9d167,question,Analisis keterkaitan antara letak geologis Indonesia (pertemuan lempeng dan jalur pegunungan) dengan kesuburan tanah yan,C4-Menganalisis,4.0,
konsep letak astronomis,concept,Konsep letak astronomis,,,
konsep letak geografis,concept,Konsep letak geografis,,,
dampak letak terhadap keanekaragaman hayati,concept,Dampak Letak Terhadap Keanekaragaman Hayati,,,
pembagian dan karakteristik benua,topic_fine,Pembagian dan Karakteristik Benua,,,
definisi benua,concept,Definisi Benua,C4-Menganalisis,4.0,1.0
kriteria penghunian manusia,concept,Kriteria Penghunian Manusia,C4-Menganalisis,4.0,1.0
karakteristik antartika,concept,Karakteristik Antartika,C4-Menganalisis,4.0,1.0
q_b647dfbc20,question,"Analisis mengapa Benua Antartika, meskipun merupakan sebuah benua, tidak termasuk dalam daftar 5 benua yang menjadi temp",C4-Menganalisis,4.0,
pengenalan benua utama,concept,Pengenalan Benua Utama,,,
dampak perubahan iklim global,concept,Dampak Perubahan Iklim Global,,,
perubahan birokrasi dan tata kelola,topic_fine,Perubahan Birokrasi dan Tata Kelola,,,
q_37556c84fa,question,"Analisislah hubungan antara ""birokrasi patrimonial"" dan masalah KKN di BUMN!",C4-Menganalisis,4.0,
pengertian birokrasi,concept,Pengertian Birokrasi,,,
pengertian kkn,concept,Pengertian KKN,,,
implementasi sistem merit,concept,Implementasi Sistem Merit,,,
masalah kelangkaan sumber daya,topic_fine,Masalah Kelangkaan Sumber Daya,,,
kelangkaan,concept,Kelangkaan,C4-Menganalisis,4.0,1.0
kebutuhan manusia tidak terbatas,concept,Kebutuhan Manusia Tidak Terbatas,C4-Menganalisis,4.0,1.0
sumber daya terbatas,concept,Sumber Daya Terbatas,C4-Menganalisis,4.0,1.0
q_e246492e8d,question,Analisis mengapa kelangkaan adalah masalah ekonomi yang terjadi ketika sumber daya tidak dapat memenuhi kebutuhan manusi,C4-Menganalisis,4.0,
konsep kebutuhan,concept,Konsep Kebutuhan,,,
konsep sumber daya,concept,Konsep Sumber Daya,,,
sistem ekonomi,concept,Sistem Ekonomi,,,
perluasan teori,concept,Perluasan Teori,C4-Menganalisis,4.0,1.0
q_0ac1e4387c,question,"Bagaimana teori Heckscher-Ohlin dapat dilihat sebagai perluasan yang lebih mendalam dari teori keunggulan komparatif, bu",C4-Menganalisis,4.0,
teori ricardo,concept,Teori Ricardo,,,
demokrasi dan media,topic_coarse,Demokrasi dan Media,,,
ancaman terhadap kebebasan berekspresi,topic_fine,Ancaman terhadap Kebebasan Berekspresi,,,
kebebasan berekspresi,concept,Kebebasan Berekspresi,C6-Mencipta,5.0,2.0
informasi hoaks,concept,Informasi Hoaks,C6-Mencipta,5.0,2.0
peran pers,concept,Peran Pers,C4-Menganalisis,4.0,1.0
q_ebb6674fe3,question,"Bagaimana tantangan ""informasi hoaks"" dapat mengancam ""kebebasan berekspresi"" itu sendiri?",C4-Menganalisis,4.0,
sejarah orde baru,concept,Sejarah Orde Baru,,,
hubungan tujuan konservasi,topic_fine,Hubungan Tujuan Konservasi,,,
mencegah kepunahan,concept,Mencegah Kepunahan,C4-Menganalisis,4.0,1.0
fungsi ekosistem,concept,Fungsi Ekosistem,C4-Menganalisis,4.0,1.0
q_2b859439f3,question,Uraikan bagaimana tercapainya tujuan konservasi nomor dua (mencegah kepunahan) secara langsung akan mendukung tercapainy,C4-Menganalisis,4.0,
kelebihan permintaan,concept,Kelebihan permintaan,C4-Menganalisis,4.0,1.0
kenaikan biaya produksi,concept,Kenaikan biaya produksi,C4-Menganalisis,4.0,1.0
q_05cd37a2a8,question,"Bandingkan Demand-pull dan Cost-push. Manakah yang terjadi akibat ""kelebihan"" uang di masyarakat dan manakah yang terjad",C4-Menganalisis,4.0,
kurva permintaan,concept,Kurva permintaan,C6-Mencipta,5.0,2.0
kurva penawaran,concept,Kurva Penawaran,C4-Menganalisis,4.0,1.0
hubungan harga dan kuantitas,concept,Hubungan Harga dan Kuantitas,C4-Menganalisis,4.0,1.0
q_1aa8650369,question,Bandingkan kurva permintaan dan kurva penawaran buku tulis. Apa yang dapat disimpulkan dari kemiringan (slope) kedua kur,C4-Menganalisis,4.0,
menganalisis kemiringan,method,Menganalisis Kemiringan,,,
syarat kesejahteraan berkelanjutan,topic_fine,Syarat Kesejahteraan Berkelanjutan,,,
peningkatan standar hidup,concept,Peningkatan Standar Hidup,C4-Menganalisis,4.0,1.0
keberdayaan masyarakat,concept,Keberdayaan Masyarakat,C4-Menganalisis,4.0,1.0
q_0e1705e5c7,question,Analisislah mengapa peningkatan standar hidup (misalnya melalui bantuan sosial) saja tidak cukup untuk mencapai kesejaht,C4-Menganalisis,4.0,
perbandingan sistem pemerintahan indonesia,topic_fine,Perbandingan Sistem Pemerintahan Indonesia,,,
stabilitas pemerintahan,concept,Stabilitas Pemerintahan,C5-Mengevaluasi,5.0,2.0
q_c394c5fba1,question,Bandingkan tingkat stabilitas pemerintahan antara era Demokrasi Parlementer dan era Demokrasi Terpimpin berdasarkan desk,C4-Menganalisis,4.0,
pengertian orde lama,concept,Pengertian Orde Lama,,,
ciri dan unsur peristiwa sejarah,topic_fine,Ciri dan Unsur Peristiwa Sejarah,,,
cerita rakyat,concept,Cerita rakyat,C5-Mengevaluasi,5.0,4.0
kepemilikan bersama masyarakat,concept,Kepemilikan bersama masyarakat,C4-Menganalisis,4.0,1.0
q_ffa9cea52f,question,"Berdasarkan ciri-cirinya, mengapa cerita rakyat dianggap 'menjadi milik bersama' suatu masyarakat?",C4-Menganalisis,4.0,
fungsi cerita rakyat dalam masyarakat,concept,Fungsi cerita rakyat dalam masyarakat,,,
perbandingan sumber sejarah,topic_fine,Perbandingan Sumber Sejarah,,,
ciri cerita rakyat,concept,Ciri Cerita Rakyat,C4-Menganalisis,4.0,1.0
karakteristik buku sejarah modern,concept,Karakteristik Buku Sejarah Modern,C4-Menganalisis,4.0,1.0
sifat sumber informasi,concept,Sifat Sumber Informasi,C4-Menganalisis,4.0,1.0
q_7b759b613c,question,"Bandingkan ciri-ciri cerita rakyat (anonim, lisan, banyak versi) dengan buku sejarah modern yang ditulis oleh sejarawan.",C4-Menganalisis,4.0,
ciri-ciri sejarah,concept,Ciri-ciri Sejarah,,,
siklus anggaran pendapatan negara,topic_fine,Siklus Anggaran Pendapatan Negara,,,
fungsi perencanaan apbn,concept,Fungsi Perencanaan APBN,C4-Menganalisis,4.0,1.0
fungsi pengawasan apbn,concept,Fungsi Pengawasan APBN,C4-Menganalisis,4.0,1.0
hubungan perencanaan dan pengawasan,concept,Hubungan Perencanaan dan Pengawasan,C4-Menganalisis,4.0,1.0
q_84e0c9bd13,question,Analisislah hubungan antara fungsi perencanaan dan fungsi pengawasan dalam siklus APBN.,C4-Menganalisis,4.0,
tahapan siklus anggaran,concept,Tahapan Siklus Anggaran,,,
sistem dan fungsi upah,topic_fine,Sistem dan Fungsi Upah,,,
sistem upah indeks,concept,Sistem upah indeks,C6-Mencipta,5.0,2.0
sistem upah borongan,concept,Sistem upah borongan,C5-Mengevaluasi,5.0,2.0
kepastian pendapatan pekerja,concept,Kepastian pendapatan pekerja,C4-Menganalisis,4.0,1.0
q_c476189ca7,question,"Bandingkan sistem upah ""indeks"" (berdasarkan biaya hidup) dengan sistem upah ""hasil"" (borongan). Manakah yang memberikan",C4-Menganalisis,4.0,
membandingkan sistem upah,method,Membandingkan sistem upah,,,
jenis-jenis sistem upah,concept,Jenis-jenis sistem upah,,,
evaluasi efektivitas sistem kompensasi,concept,Evaluasi efektivitas sistem kompensasi,,,
respons terhadap globalisasi,topic_fine,Respons terhadap Globalisasi,,,
skeptisme globalisasi,concept,Skeptisme Globalisasi,C4-Menganalisis,4.0,1.0
faktor pengaruh,concept,Faktor Pengaruh,C4-Menganalisis,4.0,1.0
q_875c2e4ab8,question,Analisislah hubungan antara 'Faktor Pengaruh' dalam skeptisme globalisasi dengan keberadaan perusahaan multinasional.,C4-Menganalisis,4.0,
konsep skeptisme,concept,Konsep Skeptisme,,,
dampak globalisasi terhadap ekonomi lokal,concept,Dampak Globalisasi terhadap Ekonomi Lokal,,,
klasifikasi sumber pendanaan perusahaan,topic_fine,Klasifikasi Sumber Pendanaan Perusahaan,,,
modal pemilik,concept,Modal Pemilik,C4-Menganalisis,4.0,1.0
utang bank,concept,Utang Bank,C4-Menganalisis,4.0,1.0
ekuitas,concept,Ekuitas,C4-Menganalisis,4.0,1.0
liabilitas,concept,Liabilitas,C4-Menganalisis,4.0,1.0
q_3ae98b1387,question,"Analisis mengapa akun 'Modal Pemilik' dan 'Utang Bank' sama-sama merupakan sumber pendanaan bagi perusahaan, tetapi dikl",C4-Menganalisis,4.0,
analisis perbedaan klasifikasi,method,Analisis Perbedaan Klasifikasi,,,
persamaan dasar akuntansi,concept,Persamaan Dasar Akuntansi,,,
pembangunan manusia,topic_coarse,Pembangunan Manusia,,,
indikator kualitas pembangunan manusia,topic_fine,Indikator Kualitas Pembangunan Manusia,,,
komponen ipm,concept,Komponen IPM,C4-Menganalisis,4.0,1.0
kualitas pembangunan manusia,concept,Kualitas Pembangunan Manusia,C4-Menganalisis,4.0,1.0
komprehensifitas indikator,concept,Komprehensifitas Indikator,C4-Menganalisis,4.0,1.0
q_b38bf766de,question,"Mengapa empat komponen IPM (Usia Harapan Hidup, Pendidikan, dan Pendapatan) dianggap sebagai indikator yang komprehensif",C4-Menganalisis,4.0,
definisi kualitas sumber daya manusia,concept,Definisi Kualitas Sumber Daya Manusia,,,
penggunaan ipm dalam perencanaan pembangunan,concept,Penggunaan IPM dalam Perencanaan Pembangunan,,,
kearifan lokal dan budaya,topic_fine,Kearifan Lokal dan Budaya,,,
rumah adat suku baduy,concept,Rumah Adat Suku Baduy,C4-Menganalisis,4.0,1.0
sistem budaya,concept,Sistem Budaya,C4-Menganalisis,4.0,1.0
hubungan alam dan budaya,concept,Hubungan Alam dan Budaya,C4-Menganalisis,4.0,1.0
q_ced11928c5,question,"Uraikan bagaimana kearifan lokal rumah adat Suku Baduy merupakan sebuah sistem yang menghubungkan kondisi alam, pengetah",C4-Menganalisis,4.0,
keuangan publik,topic_coarse,Keuangan Publik,,,
peran lembaga legislatif dalam anggaran,topic_fine,Peran Lembaga Legislatif dalam Anggaran,,,
peran dprd dalam apbd,concept,Peran DPRD dalam APBD,C4-Menganalisis,4.0,1.0
peran dpr dalam apbn,concept,Peran DPR dalam APBN,C4-Menganalisis,4.0,1.0
kesamaan peran legislatif,concept,Kesamaan peran legislatif,C4-Menganalisis,4.0,1.0
q_296fdb07f9,question,Bandingkan peran DPRD dalam APBD dengan peran DPR dalam APBN (dari konteks sebelumnya). Apa kesamaan peran mereka?,C4-Menganalisis,4.0,
analisis perbedaan fungsi legislatif daerah dan pusat,concept,Analisis perbedaan fungsi legislatif daerah dan pusat,,,
perbedaan teknologi,concept,Perbedaan Teknologi,C4-Menganalisis,4.0,1.0
perbedaan biaya produksi,concept,Perbedaan Biaya Produksi,C4-Menganalisis,4.0,1.0
q_ed40f434f2,question,Analisislah hubungan sebab-akibat antara faktor pendorong 'Perbedaan Teknologi' dengan faktor pendorong 'Perbedaan Biaya,C4-Menganalisis,4.0,
definisi faktor pendorong,concept,Definisi Faktor Pendorong,,,
kegagalan pata alam,concept,Kegagalan Pata Alam,C4-Menganalisis,4.0,1.0
loyalitas raja papua,concept,Loyalitas Raja Papua,C4-Menganalisis,4.0,1.0
posisi tawar sultan nuku,concept,Posisi Tawar Sultan Nuku,C4-Menganalisis,4.0,1.0
q_7ae003c9a5,question,Analisis hubungan sebab-akibat antara kegagalan Pata Alam meraih loyalitas raja-raja Papua dengan semakin menguatnya pos,C4-Menganalisis,4.0,
pengetahuan tokoh sejarah lokal,concept,Pengetahuan Tokoh Sejarah Lokal,,,
dampak perjuangan tokoh daerah,concept,Dampak Perjuangan Tokoh Daerah,,,
sosiologi dan politik,topic_coarse,Sosiologi dan Politik,,,
dampak globalisasi dan perubahan sosial,topic_fine,Dampak Globalisasi dan Perubahan Sosial,,,
persaingan dagang,concept,Persaingan Dagang,C4-Menganalisis,4.0,1.0
q_30f39e6d91,question,Analisislah hubungan sebab-akibat antara berakhirnya Perang Dingin dengan munculnya masalah sosial berupa 'persaingan da,C4-Menganalisis,4.0,
dampak ketidakstabilan politik,concept,Dampak Ketidakstabilan Politik,,,
kebijakan harga dan diskriminasi,topic_fine,Kebijakan Harga dan Diskriminasi,,,
kebijakan diskriminasi harga,concept,Kebijakan diskriminasi harga,C4-Menganalisis,4.0,1.0
strategi politik ekonomi,concept,Strategi politik ekonomi,C4-Menganalisis,4.0,1.0
q_497a4f8add,question,Kaitkan kebijakan diskriminasi harga dengan strategi politik dan ekonomi suatu negara terhadap negara-negara mitranya. M,C4-Menganalisis,4.0,
konsep kebijakan proteksi,concept,Konsep kebijakan proteksi,,,
dampak kebijakan harga terhadap pasar global,concept,Dampak kebijakan harga terhadap pasar global,,,
sifat dan fungsi atmosfer,topic_fine,Sifat dan Fungsi Atmosfer,,,
sifat-sifat atmosfer,concept,Sifat-sifat atmosfer,C4-Menganalisis,4.0,1.0
dampak atmosfer terhadap kehidupan,concept,Dampak atmosfer terhadap kehidupan,C4-Menganalisis,4.0,1.0
massa atmosfer,concept,Massa atmosfer,C4-Menganalisis,4.0,1.0
dinamika atmosfer,concept,Dinamika atmosfer,C4-Menganalisis,4.0,1.0
q_4f59d8c749,question,"Identifikasikan bagaimana sifat-sifat atmosfer (tidak berwarna, dinamis, memiliki massa) secara bersamaan memengaruhi ke",C4-Menganalisis,4.0,
komposisi atmosfer,concept,Komposisi Atmosfer,C5-Mengevaluasi,5.0,2.0
dampak perubahan geopolitik globalisasi,topic_fine,Dampak Perubahan Geopolitik Globalisasi,,,
runtuhnya tembok berlin,concept,Runtuhnya Tembok Berlin,C4-Menganalisis,4.0,1.0
pembubaran uni soviet,concept,Pembubaran Uni Soviet,C4-Menganalisis,4.0,1.0
percepatan arus globalisasi,concept,Percepatan Arus Globalisasi,C4-Menganalisis,4.0,1.0
q_589b54283c,question,Analisis mengapa runtuhnya Tembok Berlin dan bubarnya Uni Soviet menjadi titik penting yang mempercepat kembali arus glo,C4-Menganalisis,4.0,
konsep dasar globalisasi,concept,Konsep Dasar Globalisasi,,,
sejarah perang dingin,concept,Sejarah Perang Dingin,,,
dampak globalisasi terhadap ekonomi dunia,concept,Dampak Globalisasi terhadap Ekonomi Dunia,,,
kebijakan ekonomi dan ideologi sukarno,topic_fine,Kebijakan Ekonomi dan Ideologi Sukarno,,,
dukungan soekarno terhadap lekra,concept,Dukungan Soekarno terhadap Lekra,C4-Menganalisis,4.0,1.0
pelarangan manikebu,concept,Pelarangan Manikebu,C4-Menganalisis,4.0,1.0
ideologi politik indonesia,concept,Ideologi Politik Indonesia,C4-Menganalisis,4.0,1.0
q_39d8e133a9,question,"Analisislah mengapa Lekra (yang berafiliasi dengan PKI) didukung oleh Soekarno, sementara Manikebu (humanisme universal)",C4-Menganalisis,4.0,
menganalisis hubungan antara ideologi dan kebijakan politik,method,Menganalisis hubungan antara ideologi dan kebijakan politik,,,
pemahaman tentang demokrasi liberal dan terpimpin,concept,Pemahaman tentang Demokrasi Liberal dan Terpimpin,,,
